from,to,demand
192,208,1200
192,209,2400
192,210,4500.000001
192,211,3600
192,212,1200
192,213,3000
192,214,1200
192,215,600
192,216,1200
192,217,1800
192,218,3000
192,219,600
192,220,22800
192,221,300
192,222,2100
192,224,4500.000001
192,225,900
192,226,2100
192,227,300
192,228,1200
192,229,3300
192,230,2700
192,231,9600
192,232,3300
192,233,6300
192,234,2400
192,235,3300
192,236,300
192,237,4500.000001
192,238,2100
192,240,900
192,241,1500.000001
192,242,900
192,243,900
192,245,57600
193,1,1200
193,2,900
193,3,600
193,4,900
193,6,300
193,7,300
193,8,1200
193,10,900
193,14,900
193,15,600
193,16,300
193,18,600
193,19,300
193,20,600
193,22,900
193,24,300
193,25,600
193,26,1500.000001
193,27,900
193,29,900
193,34,1800
193,35,300
193,40,300
193,41,1200
193,44,300
193,45,600
193,47,300
193,48,1200
193,50,1200
193,53,600
193,54,300
193,57,300
193,66,1200
193,67,1500.000001
193,69,600
193,70,1200
193,71,300
193,72,1500.000001
193,74,900
193,75,300
193,76,300
193,78,300
193,83,600
193,85,300
193,86,300
193,87,300
193,93,1200
193,157,3000
193,158,5400
193,159,5700
193,162,1500.000001
193,163,1200
193,164,600
193,167,11100
193,168,14100
193,169,12300
193,170,5100
193,174,6300
193,175,900
193,176,900
193,178,900
193,179,300
193,180,14100
193,183,900
193,184,4200
193,185,20700
193,186,2700
193,190,1500.000001
193,191,4800
193,192,3000
193,194,7200
193,195,20700
193,196,29700
193,197,13800
193,198,17100
193,199,8400
193,200,5700
193,201,27000
193,202,2400
193,203,11400
193,204,7200
193,205,3000
193,206,8100
193,207,7200
193,208,900
193,209,300
193,210,3900
193,211,2400
193,212,1500.000001
193,213,3600
193,214,2400
193,215,1500.000001
193,216,2700
193,217,3000
193,218,4200
193,219,600
193,220,15900
193,221,300
193,222,1800
193,223,300
193,224,3300
193,225,600
193,227,900
193,228,2100
193,229,4500.000001
193,230,900
193,231,4200
193,232,900
193,233,1500.000001
193,234,1200
193,235,600
193,237,300
193,238,4500.000001
193,239,900
193,240,1800
193,241,600
193,242,1500.000001
193,244,1200
193,245,600
194,2,300
194,3,600
194,5,300
194,7,300
194,10,300
194,11,300
194,16,300
194,22,300
194,23,300
194,25,600
194,26,300
194,27,300
194,28,300
194,29,300
194,34,900
194,37,300
194,41,300
194,45,600
194,49,300
194,50,600
194,52,300
194,53,600
194,65,600
194,66,300
194,67,900
194,70,1200
194,71,300
194,72,900
194,74,600
194,76,300
194,80,300
194,91,300
194,157,1500.000001
194,158,3000
194,159,3000
194,162,900
194,163,600
194,164,300
194,167,6600
194,168,2100
194,169,2700
194,170,1800
194,174,1200
194,175,600
194,176,600
194,179,600
194,180,4800
194,184,300
194,185,9900
194,186,300
194,190,600
194,191,2700
194,192,900
194,193,11100
194,195,12900
194,196,14400
194,197,6000
194,198,5100
194,199,3600
194,200,1200
194,201,11100
194,202,300
194,203,6000
194,204,4200
194,205,1200
194,206,3900
194,207,3900
194,209,600
194,210,3000
194,211,1200
194,212,900
194,213,1200
194,214,300
194,215,300
194,216,900
194,217,2100
194,218,900
194,219,900
194,220,7800
194,221,300
194,222,300
194,224,1200
194,225,600
194,227,900
194,228,300
194,229,900
194,230,300
194,231,2400
194,233,600
194,237,600
194,238,1500.000001
194,239,600
194,240,900
194,241,300
194,242,300
194,244,1200
194,245,600
195,1,2400
195,2,2100
195,3,2400
195,4,1800
195,5,1800
195,7,900
195,8,1500.000001
195,9,900
195,10,600
195,11,600
195,12,300
195,13,300
195,15,300
195,16,900
195,17,300
195,18,600
195,19,1500.000001
195,20,1200
195,21,300
195,22,900
195,25,1500.000001
195,26,2400
195,27,300
195,29,300
195,34,3300
195,35,300
195,39,300
195,40,300
195,41,1200
195,44,300
195,45,600
195,48,600
195,49,600
195,50,1500.000001
195,52,300
195,54,600
195,55,300
195,57,300
195,65,1200
195,66,1500.000001
195,67,2400
195,69,1200
195,70,4500.000001
195,71,1500.000001
195,72,4200
195,73,300
195,74,2400
195,75,1200
195,76,900
195,78,300
195,80,600
195,83,300
195,86,1200
195,87,1200
195,89,300
195,91,300
195,92,300
195,93,900
195,157,4200
195,158,6900
195,159,7800
195,162,1200
195,164,600
195,165,300
195,167,10500
195,168,10200
195,169,14100
195,170,4800
195,172,600
195,174,6000
195,175,2700
195,176,2100
195,178,1800
195,179,600
195,180,14400
195,181,300
195,183,300
195,184,3000
195,185,32100
195,186,1200
195,188,300
195,190,2700
195,191,5400
195,192,3600
195,193,45300
195,194,20700
195,196,78900
195,197,38100
195,198,28800
195,199,12300
195,200,7800
195,201,37800
195,202,3300
195,203,25500
195,204,27000
195,205,5100
195,206,24900
195,207,32400
195,208,1500.000001
195,209,1500.000001
195,210,15000.00001
195,211,6600
195,212,4800
195,213,5700
195,214,2700
195,215,3300
195,216,4500.000001
195,217,7500.000001
195,218,7500.000001
195,219,900
195,220,57000
195,221,900
195,222,1200
195,224,9000
195,225,1500.000001
195,226,1500.000001
195,228,1500.000001
195,229,4500.000001
195,230,3300
195,231,13200
195,232,3900
195,233,5400
195,234,2100
195,235,1500.000001
195,236,300
195,237,3000
195,238,7200
195,239,2700
195,240,3900
195,241,1500.000001
195,242,1200
195,243,600
195,244,4500.000001
195,245,900
196,1,2400
196,2,1200
196,3,1800
196,4,1500.000001
196,5,2400
196,6,300
196,8,600
196,9,900
196,10,300
196,11,600
196,12,300
196,14,300
196,15,300
196,16,300
196,17,300
196,20,300
196,22,1500.000001
196,25,900
196,26,2400
196,28,300
196,29,600
196,31,300
196,34,900
196,37,300
196,39,300
196,40,600
196,41,1500.000001
196,44,300
196,45,300
196,48,300
196,49,600
196,50,600
196,51,300
196,52,600
196,53,300
196,54,300
196,55,300
196,56,300
196,57,300
196,65,300
196,66,1800
196,67,1200
196,69,600
196,70,2100
196,71,900
196,72,2700
196,73,300
196,74,1800
196,75,600
196,76,900
196,80,1800
196,83,300
196,85,300
196,86,300
196,88,300
196,90,300
196,93,900
196,157,2700
196,158,5700
196,159,7800
196,162,1500.000001
196,163,1200
196,167,3300
196,168,8700
196,169,12300
196,170,13800
196,171,600
196,174,3900
196,175,900
196,176,900
196,178,600
196,179,300
196,180,9000
196,181,900
196,183,900
196,184,5400
196,185,26100
196,186,300
196,188,300
196,190,1200
196,191,4500.000001
196,192,3000
196,193,45300
196,194,19200
196,195,41100
196,197,40500
196,198,28500
196,199,12600
196,200,7800
196,201,32400
196,202,1800
196,203,18000
196,204,11100
196,205,2400
196,206,14700
196,207,18300
196,208,1200
196,209,900
196,210,8700
196,211,3600
196,212,3600
196,213,3900
196,214,3000
196,215,2400
196,216,3900
196,217,6600
196,218,7500.000001
196,219,600
196,220,36300
196,221,1800
196,222,900
196,224,4200
196,225,1800
196,226,1800
196,227,1200
196,228,900
196,229,4200
196,230,2100
196,231,9600
196,232,2700
196,233,2400
196,234,1500.000001
196,235,2400
196,236,300
196,237,900
196,238,3300
196,240,3300
196,241,900
196,242,900
196,243,300
196,244,2400
197,1,2100
197,2,3900
197,3,2400
197,4,1200
197,5,3900
197,6,600
197,7,300
197,8,2100
197,9,1500.000001
197,10,600
197,11,600
197,12,1200
197,13,600
197,14,600
197,15,600
197,16,600
197,17,1200
197,18,300
197,19,2700
197,20,600
197,21,900
197,22,1200
197,25,2400
197,26,3300
197,27,600
197,28,300
197,29,600
197,34,2700
197,36,300
197,37,600
197,38,300
197,39,300
197,40,1200
197,41,1200
197,43,300
197,44,600
197,45,300
197,48,600
197,49,300
197,50,600
197,51,300
197,52,900
197,53,300
197,54,300
197,55,300
197,59,300
197,60,300
197,65,600
197,66,2100
197,67,2100
197,69,600
197,70,2400
197,71,2400
197,72,4200
197,74,2700
197,75,300
197,76,600
197,77,300
197,78,600
197,80,600
197,83,900
197,84,300
197,86,1200
197,87,600
197,89,300
197,90,1500.000001
197,93,600
197,156,600
197,157,5700
197,158,8400
197,159,5700
197,162,2100
197,163,900
197,164,1200
197,165,600
197,167,4500.000001
197,168,9300
197,169,12600
197,170,6600
197,171,1200
197,172,300
197,173,600
197,174,4200
197,175,1800
197,176,1500.000001
197,177,300
197,178,600
197,180,9000
197,181,1800
197,183,900
197,184,12300
197,185,35100
197,188,300
197,190,3000
197,191,2700
197,192,5700
197,193,44700
197,194,18600
197,195,57600
197,196,91800
197,198,29400
197,199,15900
197,200,5700
197,201,39000
197,202,2700
197,203,23400
197,204,16200
197,205,4200
197,206,23700
197,207,25800
197,208,1800
197,209,1200
197,210,18900
197,211,9300
197,212,4200
197,213,6600
197,214,4800
197,215,2700
197,216,5100
197,217,10200
197,218,10200
197,219,900
197,220,54000
197,221,600
197,222,2700
197,223,600
197,224,7200
197,225,1800
197,226,2100
197,228,600
197,229,6600
197,230,4200
197,231,16800
197,232,4200
197,233,6000
197,234,1800
197,235,2400
197,237,3000
197,238,4500.000001
197,239,2400
197,240,3300
197,241,900
197,242,600
197,243,900
197,244,3300
197,245,1200
198,1,2700
198,2,900
198,3,2100
198,4,1200
198,5,2100
198,6,600
198,7,1800
198,8,1800
198,9,1800
198,10,3000
198,11,1200
198,12,900
198,13,900
198,14,300
198,15,600
198,16,300
198,17,1200
198,18,900
198,19,1200
198,20,300
198,21,300
198,22,900
198,25,1200
198,26,2700
198,29,300
198,31,300
198,33,300
198,34,1500.000001
198,37,300
198,39,300
198,40,600
198,41,2700
198,44,300
198,45,600
198,48,1200
198,49,300
198,50,900
198,52,300
198,53,1500.000001
198,60,900
198,61,300
198,65,900
198,66,3300
198,67,2400
198,69,300
198,70,3300
198,71,600
198,72,1800
198,74,1200
198,75,300
198,76,600
198,78,300
198,86,300
198,87,900
198,88,300
198,89,300
198,90,300
198,92,300
198,93,900
198,156,300
198,157,6300
198,158,11100
198,159,6000
198,160,300
198,162,2400
198,163,900
198,164,1500.000001
198,167,16200
198,168,22200
198,169,33300
198,170,32700
198,171,600
198,172,300
198,174,5700
198,175,600
198,176,900
198,178,2100
198,179,300
198,180,13800
198,181,300
198,184,20700
198,185,20700
198,186,3000
198,188,300
198,190,1500.000001
198,191,4200
198,192,3300
198,193,92700
198,194,26400
198,195,62700
198,196,112200
198,197,51600
198,199,36300
198,200,21600
198,201,63300
198,202,6000
198,203,30000
198,204,18600
198,205,3300
198,206,23700
198,207,28800
198,208,900
198,209,1800
198,210,15000.00001
198,211,8100
198,212,5400
198,213,10200
198,214,5100
198,215,5100
198,216,10800
198,217,14700
198,218,12600
198,219,900
198,220,55200
198,221,2700
198,222,1200
198,223,300
198,224,6900
198,225,4200
198,226,2700
198,227,1200
198,228,300
198,229,7500.000001
198,230,3600
198,231,17100
198,232,5700
198,233,7200
198,234,3300
198,235,1200
198,237,3300
198,238,10200
198,239,2400
198,240,3300
198,241,900
198,242,1200
198,243,1200
198,244,2100
198,245,900
199,1,1200
199,2,600
199,3,1200
199,4,600
199,5,600
199,7,1500.000001
199,8,300
199,9,600
199,10,900
199,12,600
199,13,300
199,14,300
199,16,300
199,19,1200
199,20,300
199,21,300
199,22,900
199,25,900
199,26,1200
199,27,600
199,29,1200
199,34,1500.000001
199,38,300
199,40,300
199,41,900
199,45,300
199,50,300
199,53,600
199,57,300
199,58,300
199,61,300
199,65,1500.000001
199,66,1200
199,67,900
199,68,300
199,69,600
199,70,900
199,71,300
199,72,1200
199,74,300
199,76,300
199,80,600
199,85,300
199,86,300
199,89,300
199,91,300
199,93,300
199,156,300
199,157,1800
199,158,3900
199,159,1800
199,160,600
199,162,900
199,163,600
199,167,26400
199,168,20100
199,169,27000
199,170,10200
199,174,4200
199,175,1500.000001
199,176,600
199,178,2400
199,180,7800
199,183,600
199,184,2700
199,185,10200
199,186,6900
199,190,1500.000001
199,191,2400
199,192,2100
199,193,48900
199,194,14100
199,195,31500.00001
199,196,43800
199,197,18300
199,198,31800
199,200,11100
199,201,34800
199,202,3600
199,203,13800
199,204,7800
199,205,3000
199,206,10500
199,207,11700
199,209,1200
199,210,6000
199,211,3900
199,212,1800
199,213,4200
199,214,2400
199,215,2700
199,216,4200
199,217,4500.000001
199,218,5400
199,219,900
199,220,29700
199,221,1500.000001
199,222,1500.000001
199,223,300
199,224,3900
199,225,1800
199,226,2100
199,227,900
199,228,600
199,229,3900
199,230,1500.000001
199,231,7200
199,232,1800
199,233,2400
199,234,300
199,235,1200
199,237,1800
199,238,5400
199,239,1500.000001
199,240,3300
199,244,1200
199,245,300
200,1,900
200,2,900
200,3,1800
200,4,300
200,5,300
200,6,600
200,8,900
200,9,900
200,11,600
200,12,900
200,13,300
200,19,900
200,22,600
200,23,300
200,25,900
200,26,600
200,27,600
200,34,900
200,38,300
200,40,300
200,41,900
200,45,300
200,48,300
200,49,600
200,53,900
200,54,300
200,61,600
200,66,300
200,67,600
200,69,300
200,70,600
200,71,1200
200,72,900
200,74,900
200,75,300
200,76,300
200,80,300
200,157,1800
200,158,2400
200,159,900
200,160,300
200,162,1800
200,163,300
200,164,300
200,167,5100
200,168,13500
200,169,19800
200,170,29400
200,172,600
200,174,4200
200,175,600
200,176,300
200,178,1500.000001
200,180,5400
200,183,1800
200,184,600
200,185,7200
200,186,5400
200,190,300
200,191,1200
200,192,1500.000001
200,193,32700
200,194,8400
200,195,21900
200,196,33600
200,197,16200
200,198,25200
200,199,16500
200,201,17700
200,202,2100
200,203,10800
200,204,5700
200,205,1800
200,206,9300
200,207,10200
200,208,600
200,209,300
200,210,7200
200,211,2100
200,212,1200
200,213,3000
200,214,1800
200,215,2700
200,216,3300
200,217,3900
200,218,4200
200,219,300
200,220,22500
200,221,1800
200,222,1200
200,224,3000
200,225,1800
200,226,1200
200,227,300
200,228,300
200,229,3600
200,230,1500.000001
200,231,6300
200,232,1800
200,233,1500.000001
200,234,900
200,235,900
200,237,1200
200,238,4200
200,239,900
200,240,2700
200,241,900
200,243,600
200,244,600
201,1,4200
201,2,3600
201,3,1800
201,4,3000
201,5,3000
201,6,300
201,7,1800
201,8,900
201,9,300
201,10,1200
201,12,600
201,14,900
201,15,600
201,16,600
201,17,300
201,18,300
201,19,300
201,20,900
201,21,300
201,22,300
201,23,300
201,25,1200
201,26,2100
201,27,300
201,29,900
201,31,300
201,33,300
201,34,2400
201,35,300
201,37,300
201,40,900
201,41,2700
201,43,600
201,45,900
201,48,300
201,49,900
201,50,3300
201,51,900
201,53,2700
201,54,300
201,55,300
201,57,300
201,61,600
201,65,900
201,66,3300
201,67,5400
201,69,900
201,70,3300
201,71,900
201,72,5100
201,74,2700
201,75,600
201,76,900
201,83,300
201,84,600
201,86,600
201,90,300
201,93,600
201,156,900
201,157,3600
201,158,8700
201,159,8400
201,162,1500.000001
201,164,1200
201,167,15600
201,168,21000
201,169,42300
201,170,8700
201,172,300
201,173,4500.000001
201,174,20100
201,175,3000
201,176,5100
201,178,6000
201,179,600
201,180,34800
201,184,5700
201,185,29700
201,186,11400
201,190,1500.000001
201,191,8700
201,192,2700
201,193,101400
201,194,34800
201,195,81600
201,196,109200
201,197,43800
201,198,50700
201,199,32400
201,200,11100
201,202,6600
201,203,52200
201,204,20700
201,205,3600
201,206,21600
201,207,31800
201,208,2700
201,209,3000
201,210,13800
201,211,5400
201,212,4500.000001
201,213,6000
201,214,5400
201,215,2400
201,216,7200
201,217,9300
201,218,8400
201,219,1500.000001
201,220,84300
201,221,4200
201,222,1500.000001
201,223,900
201,224,11400
201,225,3600
201,226,1800
201,227,900
201,228,2100
201,229,4200
201,230,1500.000001
201,231,12600
201,232,3600
201,233,5400
201,234,2100
201,235,2100
201,237,3600
201,238,15000.00001
201,239,4200
201,240,7500.000001
201,241,300
201,242,1200
201,243,600
201,244,4800
201,245,1500.000001
202,1,900
202,2,300
202,3,300
202,4,300
202,5,300
202,7,300
202,9,300
202,10,300
202,11,300
202,14,300
202,20,300
202,26,300
202,34,300
202,36,300
202,39,300
202,40,300
202,41,300
202,42,300
202,49,300
202,50,300
202,53,600
202,55,300
202,60,300
202,65,600
202,66,300
202,67,600
202,70,300
202,71,300
202,72,900
202,74,900
202,157,300
202,158,1200
202,159,900
202,160,300
202,162,300
202,164,300
202,165,300
202,167,7500.000001
202,168,12900
202,169,15000.00001
202,174,2400
202,175,300
202,176,300
202,178,1500.000001
202,180,5700
202,184,2400
202,185,3000
202,186,4200
202,188,300
202,191,900
202,192,300
202,193,21900
202,194,6900
202,195,13800
202,196,19800
202,197,7200
202,198,9300
202,199,9000
202,200,3600
202,201,17700
202,203,8100
202,204,3600
202,205,300
202,206,3900
202,207,5400
202,208,600
202,210,1800
202,211,900
202,212,600
202,213,900
202,214,900
202,215,900
202,216,1500.000001
202,217,1500.000001
202,218,1800
202,219,300
202,220,19200
202,221,1800
202,222,900
202,224,2100
202,225,600
202,226,300
202,229,900
202,230,300
202,231,2100
202,232,300
202,233,600
202,234,300
202,237,600
202,238,3000
202,239,900
202,240,2400
202,244,900
202,245,300
203,1,3000
203,2,3000
203,3,1500.000001
203,4,900
203,5,900
203,6,300
203,7,600
203,8,300
203,10,600
203,12,300
203,15,300
203,18,300
203,19,600
203,20,300
203,22,300
203,25,300
203,26,900
203,27,600
203,34,900
203,36,300
203,38,300
203,40,300
203,41,1200
203,43,300
203,45,300
203,48,300
203,49,600
203,50,900
203,51,300
203,53,1200
203,65,900
203,66,3300
203,67,2400
203,68,300
203,69,900
203,70,2100
203,71,600
203,72,2400
203,74,600
203,77,300
203,86,300
203,90,600
203,92,300
203,156,300
203,157,600
203,158,2400
203,159,3900
203,162,600
203,165,300
203,167,2700
203,168,3600
203,169,8400
203,170,3000
203,172,300
203,173,3000
203,174,4500.000001
203,175,1500.000001
203,176,900
203,177,300
203,178,2100
203,180,15000.00001
203,181,300
203,184,1500.000001
203,185,22500
203,186,600
203,188,300
203,191,4800
203,192,2700
203,193,33000
203,194,12000
203,195,31800
203,196,44700
203,197,19200
203,198,15000.00001
203,199,9300
203,200,3300
203,201,40500
203,202,2700
203,204,14100
203,205,2100
203,206,15300
203,207,22200
203,208,600
203,209,900
203,210,6300
203,211,2400
203,212,1800
203,213,2400
203,214,1200
203,215,900
203,216,2100
203,217,5100
203,218,4200
203,219,300
203,220,61800
203,221,600
203,222,900
203,224,7800
203,225,600
203,226,600
203,227,300
203,228,600
203,229,1800
203,230,1200
203,231,4800
203,232,1800
203,233,2400
203,234,600
203,235,900
203,237,2400
203,238,6000
203,239,2400
203,240,3600
203,241,300
203,242,300
203,243,600
203,244,3000
204,1,3000
204,2,2400
204,3,4200
204,4,1500.000001
204,5,900
204,7,300
204,8,900
204,9,600
204,10,1200
204,12,300
204,15,300
204,22,900
204,23,300
204,25,900
204,26,1500.000001
204,29,900
204,34,1200
204,35,300
204,38,300
204,40,300
204,41,1500.000001
204,43,900
204,44,300
204,45,900
204,46,300
204,48,300
204,51,900
204,52,300
204,55,600
204,57,300
204,61,300
204,65,1500.000001
204,66,1500.000001
204,67,900
204,70,3000
204,71,900
204,72,3000
204,74,1500.000001
204,75,300
204,80,300
204,82,300
204,85,300
204,87,600
204,90,600
204,93,300
204,156,300
204,157,900
204,158,3600
204,159,3300
204,164,600
204,165,300
204,167,2400
204,168,4200
204,169,6000
204,170,3600
204,174,2400
204,175,1500.000001
204,176,600
204,178,900
204,180,6300
204,181,1200
204,182,300
204,183,300
204,184,900
204,185,13800
204,190,1200
204,191,3600
204,192,2700
204,193,36600
204,194,17700
204,195,63000
204,196,65700
204,197,24600
204,198,17400
204,199,10200
204,200,3300
204,201,29700
204,202,300
204,203,22500
204,205,2100
204,206,14400
204,207,22200
204,208,1500.000001
204,209,2400
204,210,10200
204,211,2700
204,212,2400
204,213,3300
204,214,2400
204,215,1500.000001
204,216,1500.000001
204,217,4800
204,218,5100
204,219,600
204,220,54000
204,221,900
204,222,300
204,224,8100
204,225,1800
204,226,1200
204,227,900
204,229,3300
204,230,1800
204,231,9900
204,232,1500.000001
204,233,3600
